DateTime,idx,Date,Day,Hour,Weekday,Week,Month,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),CO(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,ewma
2004-09-02 13:00:00,4219,2004-09-02,2,13,4,36,9,1008.0,1037.0,697.0,1587.0,803.0,,11.6,,,33.7,25.1,1.2915,1642.424635974061
2004-09-02 14:00:00,4220,2004-09-02,2,14,4,36,9,1011.0,1017.0,704.0,1569.0,738.0,,11.1,,,34.4,24.0,1.279,1593.4748786580203
2004-09-02 15:00:00,4221,2004-09-02,2,15,4,36,9,1049.0,1100.0,667.0,1635.0,870.0,,13.5,,,36.4,20.3,1.214,1621.1582928860068
2004-09-02 16:00:00,4222,2004-09-02,2,16,4,36,9,1053.0,1108.0,694.0,1570.0,873.0,,13.7,,,38.7,17.3,1.1729,1587.0527642953357
2004-09-02 17:00:00,4223,2004-09-02,2,17,4,36,9,1088.0,1159.0,666.0,1626.0,889.0,,15.3,,,37.2,18.9,1.1774,1613.0175880984452
2004-09-02 18:00:00,4224,2004-09-02,2,18,4,36,9,1248.0,1454.0,550.0,1917.0,1599.0,,26.0,,,36.1,20.0,1.1767,1815.6725293661484
2004-09-02 19:00:00,4225,2004-09-02,2,19,4,36,9,1374.0,1517.0,490.0,2069.0,1704.0,,28.6,,,32.8,29.4,1.4344,1984.557509788716
2004-09-02 20:00:00,4226,2004-09-02,2,20,4,36,9,1213.0,1210.0,572.0,1809.0,1424.0,,17.0,,,30.0,35.9,1.4958,1867.519169929572
2004-09-02 21:00:00,4227,2004-09-02,2,21,4,36,9,1108.0,1051.0,640.0,1616.0,1199.0,,12.0,,,28.7,38.2,1.4794,1699.8397233098574
2004-09-02 22:00:00,4228,2004-09-02,2,22,4,36,9,1071.0,982.0,649.0,1557.0,1099.0,,10.1,,,28.1,40.4,1.512,1604.6132411032859
2004-09-02 23:00:00,4229,2004-09-02,2,23,4,36,9,1044.0,967.0,672.0,1540.0,1133.0,,9.7,,,27.4,41.4,1.4877,1561.5377470344285
2004-09-03 00:00:00,4230,2004-09-03,3,0,5,36,9,1045.0,964.0,666.0,1554.0,1140.0,,9.6,,,26.4,44.0,1.4919,1556.5125823448095
2004-09-03 01:00:00,4231,2004-09-03,3,1,5,36,9,1004.0,921.0,699.0,1495.0,1092.0,,8.5,,,24.9,47.9,1.4855,1515.5041941149366
2004-09-03 02:00:00,4232,2004-09-03,3,2,5,36,9,944.0,796.0,784.0,1407.0,1021.0,,5.7,,,24.0,50.3,1.476,1443.1680647049789
2004-09-03 03:00:00,4233,2004-09-03,3,3,5,36,9,868.0,657.0,921.0,1356.0,764.0,,3.1,,,25.2,47.9,1.5129,1385.0560215683263
2004-09-03 04:00:00,4234,2004-09-03,3,4,5,36,9,850.0,632.0,954.0,1316.0,803.0,,2.7,,,24.2,50.6,1.5011,1339.0186738561088
2004-09-03 05:00:00,4235,2004-09-03,3,5,5,36,9,873.0,668.0,911.0,1354.0,744.0,,3.3,,,23.1,55.0,1.5357,1349.0062246187028
2004-09-03 06:00:00,4236,2004-09-03,3,6,5,36,9,905.0,766.0,842.0,1438.0,818.0,,5.1,,,22.9,56.2,1.5522,1408.3354082062342
2004-09-03 07:00:00,4237,2004-09-03,3,7,5,36,9,1249.0,1239.0,540.0,1953.0,1285.0,,18.0,,,22.0,59.3,1.5523,1771.4451360687447
2004-09-03 08:00:00,4238,2004-09-03,3,8,5,36,9,1488.0,1653.0,388.0,2537.0,1782.0,,34.5,,,23.7,54.0,1.5627,2281.815045356248
2004-09-03 09:00:00,4239,2004-09-03,3,9,5,36,9,1300.0,1296.0,489.0,1989.0,1639.0,,20.0,,,26.7,45.7,1.5747,2086.6050151187496
2004-09-03 10:00:00,4240,2004-09-03,3,10,5,36,9,1311.0,1267.0,524.0,1941.0,1662.0,,18.9,,,31.4,34.5,1.5599,1989.5350050395834
2004-09-03 11:00:00,4241,2004-09-03,3,11,5,36,9,1232.0,1210.0,565.0,1832.0,1478.0,,17.0,,,34.5,28.5,1.5324,1884.5116683465278
2004-09-03 12:00:00,4242,2004-09-03,3,12,5,36,9,1113.0,1096.0,635.0,1636.0,1050.0,,13.4,,,36.4,23.6,1.4064,1718.8372227821758
2004-09-03 13:00:00,4243,2004-09-03,3,13,5,36,9,1048.0,1021.0,698.0,1570.0,846.0,,11.2,,,35.1,23.2,1.2884,1619.6124075940586
2004-09-03 14:00:00,4244,2004-09-03,3,14,5,36,9,1054.0,1036.0,697.0,1585.0,830.0,,11.6,,,35.7,22.2,1.2765,1596.5374691980196
2004-09-03 15:00:00,4245,2004-09-03,3,15,5,36,9,1104.0,1102.0,670.0,1609.0,1480.0,,13.5,,,37.6,19.6,1.2534,1604.8458230660065
2004-09-03 16:00:00,4246,2004-09-03,3,16,5,36,9,1130.0,1113.0,674.0,1623.0,1127.0,,13.9,,,38.8,17.6,1.1979,1616.9486076886687
2004-09-03 17:00:00,4247,2004-09-03,3,17,5,36,9,1229.0,1348.0,565.0,1830.0,1445.0,4.6,21.9,,,39.3,16.0,1.1138,1758.9828692295562
2004-09-03 18:00:00,4248,2004-09-03,3,18,5,36,9,1347.0,1382.0,529.0,1961.0,1543.0,4.3,23.2,,,37.0,23.6,1.4639,1893.660956409852
2004-09-03 19:00:00,4249,2004-09-03,3,19,5,36,9,1424.0,1417.0,488.0,2092.0,1674.0,4.9,24.5,,,33.2,30.1,1.5095,2025.8869854699506
2004-09-03 20:00:00,4250,2004-09-03,3,20,5,36,9,1305.0,1188.0,546.0,1843.0,1524.0,4.0,16.3,,,31.0,33.1,1.462,1903.9623284899835
2004-09-03 21:00:00,4251,2004-09-03,3,21,5,36,9,1180.0,1088.0,619.0,1662.0,1339.0,2.6,13.1,,,29.5,33.4,1.3562,1742.6541094966612
2004-09-03 22:00:00,4252,2004-09-03,3,22,5,36,9,1029.0,904.0,709.0,1460.0,992.0,1.3,8.1,,,29.1,36.7,1.4502,1554.2180364988872
2004-09-03 23:00:00,4253,2004-09-03,3,23,5,36,9,1080.0,902.0,702.0,1516.0,1048.0,1.5,8.1,,,27.8,40.7,1.5002,1528.739345499629
2004-09-04 00:00:00,4254,2004-09-04,4,0,6,36,9,1197.0,1029.0,601.0,1628.0,1362.0,2.2,11.4,,,26.0,45.3,1.4999,1594.913115166543
2004-09-04 01:00:00,4255,2004-09-04,4,1,6,36,9,1006.0,845.0,738.0,1430.0,978.0,1.2,6.7,,,25.8,45.4,1.487,1484.9710383888478
2004-09-04 02:00:00,4256,2004-09-04,4,2,6,36,9,987.0,820.0,772.0,1400.0,935.0,0.9,6.2,,,25.4,45.9,1.4684,1428.3236794629493
2004-09-04 03:00:00,4257,2004-09-04,4,3,6,36,9,958.0,735.0,816.0,1409.0,906.0,0.8,4.5,,,25.2,46.4,1.464,1415.4412264876498
2004-09-04 04:00:00,4258,2004-09-04,4,4,6,36,9,962.0,747.0,813.0,1431.0,913.0,0.8,4.7,,,23.0,52.7,1.4568,1425.81374216255
2004-09-04 05:00:00,4259,2004-09-04,4,5,6,36,9,958.0,744.0,809.0,1419.0,903.0,0.8,4.6,,,22.1,54.5,1.4337,1421.2712473875165
2004-09-04 06:00:00,4260,2004-09-04,4,6,6,36,9,976.0,780.0,795.0,1467.0,898.0,1.0,5.3,,,22.5,53.6,1.4422,1451.7570824625054
2004-09-04 07:00:00,4261,2004-09-04,4,7,6,36,9,1088.0,945.0,636.0,1613.0,1165.0,1.7,9.1,,,22.0,55.4,1.4436,1559.252360820835
2004-09-04 08:00:00,4262,2004-09-04,4,8,6,36,9,1159.0,1016.0,595.0,1681.0,1260.0,1.9,11.0,,,23.4,51.6,1.4639,1640.417453606945
2004-09-04 09:00:00,4263,2004-09-04,4,9,6,36,9,1156.0,988.0,615.0,1634.0,1250.0,2.0,10.3,,,26.7,43.0,1.4808,1636.139151202315
2004-09-04 10:00:00,4264,2004-09-04,4,10,6,36,9,1202.0,1021.0,649.0,1644.0,1226.0,2.2,11.2,,,31.3,32.9,1.4771,1641.3797170674382
2004-09-04 11:00:00,4265,2004-09-04,4,11,6,36,9,1226.0,1080.0,622.0,1697.0,1188.0,2.3,12.9,,,34.8,27.1,1.4837,1678.459905689146
2004-09-04 12:00:00,4266,2004-09-04,4,12,6,36,9,1181.0,1091.0,638.0,1637.0,1072.0,2.3,13.2,,,38.3,21.5,1.4263,1650.8199685630486
2004-09-04 13:00:00,4267,2004-09-04,4,13,6,36,9,1062.0,969.0,729.0,1459.0,782.0,1.8,9.8,,,37.1,21.2,1.3107,1522.9399895210163
2004-09-04 14:00:00,4268,2004-09-04,4,14,6,36,9,1013.0,897.0,798.0,1351.0,594.0,1.4,7.9,,,37.3,20.3,1.2771,1408.3133298403388
2004-09-04 15:00:00,4269,2004-09-04,4,15,6,36,9,1029.0,913.0,787.0,1373.0,607.0,1.6,8.3,,,38.3,19.3,1.2736,1384.7711099467797
2004-09-04 16:00:00,4270,2004-09-04,4,16,6,36,9,1144.0,1046.0,682.0,1564.0,879.0,2.3,11.9,,,40.7,17.0,1.2793,1504.2570366489265
2004-09-04 17:00:00,4271,2004-09-04,4,17,6,36,9,1159.0,1059.0,664.0,1580.0,945.0,2.4,12.3,,,39.5,18.5,1.3076,1554.752345549642
2004-09-04 18:00:00,4272,2004-09-04,4,18,6,36,9,1113.0,978.0,705.0,1538.0,946.0,2.1,10.0,,,36.6,22.6,1.3664,1543.584115183214
2004-09-04 19:00:00,4273,2004-09-04,4,19,6,36,9,1100.0,944.0,730.0,1524.0,882.0,1.8,9.1,,,32.8,28.2,1.3842,1530.5280383944046
2004-09-04 20:00:00,4274,2004-09-04,4,20,6,36,9,1037.0,890.0,765.0,1408.0,735.0,1.7,7.8,,,30.7,30.7,1.3338,1448.8426794648014
2004-09-04 21:00:00,4275,2004-09-04,4,21,6,36,9,1055.0,988.0,720.0,1490.0,874.0,1.9,10.3,,,30.1,28.7,1.2052,1476.2808931549337
2004-09-04 22:00:00,4276,2004-09-04,4,22,6,36,9,980.0,901.0,812.0,1369.0,731.0,1.6,8.0,,,29.7,25.4,1.044,1404.7602977183112
2004-09-04 23:00:00,4277,2004-09-04,4,23,6,36,9,1083.0,1094.0,706.0,1537.0,926.0,2.6,13.3,,,29.6,24.3,0.9889,1492.9200992394371
2004-09-05 00:00:00,4278,2004-09-05,5,0,7,36,9,1399.0,1558.0,473.0,2052.0,1652.0,5.8,30.3,,,28.0,29.1,1.0846,1865.6400330798124
2004-09-05 01:00:00,4279,2004-09-05,5,1,7,36,9,1194.0,1255.0,555.0,1694.0,1452.0,3.0,18.5,,,27.2,33.3,1.1788,1751.2133443599375
2004-09-05 02:00:00,4280,2004-09-05,5,2,7,36,9,970.0,870.0,792.0,1376.0,943.0,1.5,7.3,,,27.5,30.9,1.1155,1501.071114786646
2004-09-05 03:00:00,4281,2004-09-05,5,3,7,36,9,898.0,721.0,912.0,1264.0,594.0,0.9,4.2,,,27.1,33.3,1.1762,1343.023704928882
2004-09-05 04:00:00,4282,2004-09-05,5,4,7,36,9,929.0,769.0,879.0,1335.0,607.0,1.1,5.1,,,26.4,35.1,1.1919,1337.6745683096271
2004-09-05 05:00:00,4283,2004-09-05,5,5,7,36,9,913.0,734.0,864.0,1338.0,646.0,0.9,4.4,,,25.6,37.6,1.2131,1337.8915227698756
2004-09-05 06:00:00,4284,2004-09-05,5,6,7,36,9,854.0,600.0,1102.0,1252.0,542.0,0.7,2.2,,,25.4,38.6,1.2352,1280.6305075899584
2004-09-05 07:00:00,4285,2004-09-05,5,7,7,36,9,881.0,647.0,964.0,1250.0,550.0,0.6,2.9,,,25.5,38.2,1.2296,1260.2101691966527
2004-09-05 08:00:00,4286,2004-09-05,5,8,7,36,9,867.0,618.0,1042.0,1231.0,488.0,0.7,2.5,,,27.0,34.3,1.2089,1240.736723065551
2004-09-05 09:00:00,4287,2004-09-05,5,9,7,36,9,885.0,638.0,1059.0,1248.0,484.0,0.8,2.8,,,29.9,29.6,1.2296,1245.578907688517
2004-09-05 10:00:00,4288,2004-09-05,5,10,7,36,9,899.0,654.0,1037.0,1254.0,481.0,0.9,3.0,,,31.9,26.8,1.2477,1251.1929692295055
2004-09-05 11:00:00,4289,2004-09-05,5,11,7,36,9,886.0,633.0,1071.0,1214.0,453.0,1.0,2.7,,,33.0,23.5,1.1583,1226.397656409835
2004-09-05 12:00:00,4290,2004-09-05,5,12,7,36,9,864.0,651.0,1096.0,1193.0,443.0,0.9,3.0,,,34.5,19.3,1.0369,1204.1325521366116
2004-09-05 13:00:00,4291,2004-09-05,5,13,7,36,9,822.0,611.0,1191.0,1138.0,403.0,0.7,2.4,,,33.2,19.0,0.9533,1160.0441840455371
2004-09-05 14:00:00,4292,2004-09-05,5,14,7,36,9,810.0,597.0,1255.0,1106.0,361.0,0.6,2.2,,,32.2,20.5,0.9699,1124.014728015179
2004-09-05 15:00:00,4293,2004-09-05,5,15,7,36,9,784.0,576.0,1327.0,1060.0,342.0,0.6,1.9,,,32.6,17.5,0.8467,1081.3382426717262
2004-09-05 16:00:00,4294,2004-09-05,5,16,7,36,9,823.0,633.0,1228.0,1103.0,366.0,0.8,2.7,,,33.0,17.5,0.8683,1095.7794142239088
2004-09-05 17:00:00,4295,2004-09-05,5,17,7,36,9,863.0,678.0,1153.0,1139.0,434.0,0.9,3.4,,,32.9,17.5,0.8622,1124.5931380746363
2004-09-05 18:00:00,4296,2004-09-05,5,18,7,36,9,880.0,728.0,1046.0,1167.0,514.0,1.1,4.3,,,31.6,18.0,0.8243,1152.864379358212
2004-09-05 19:00:00,4297,2004-09-05,5,19,7,36,9,951.0,859.0,897.0,1267.0,718.0,1.7,7.0,,,29.3,20.4,0.8162,1228.954793119404
2004-09-05 20:00:00,4298,2004-09-05,5,20,7,36,9,942.0,786.0,930.0,1245.0,705.0,1.5,5.5,,,27.8,24.4,0.9002,1239.651597706468
2004-09-05 21:00:00,4299,2004-09-05,5,21,7,36,9,988.0,859.0,845.0,1341.0,799.0,1.6,7.0,,,27.1,26.9,0.9524,1307.2171992354895
2004-09-05 22:00:00,4300,2004-09-05,5,22,7,36,9,1008.0,845.0,832.0,1349.0,856.0,1.7,6.7,,,26.3,29.5,0.9959,1335.0723997451632
2004-09-05 23:00:00,4301,2004-09-05,5,23,7,36,9,965.0,769.0,878.0,1315.0,667.0,1.3,5.1,,,25.9,32.9,1.0826,1321.6907999150544
2004-09-06 00:00:00,4302,2004-09-06,6,0,1,37,9,957.0,717.0,911.0,1322.0,579.0,1.3,4.1,,,25.3,36.9,1.1764,1321.8969333050181
2004-09-06 01:00:00,4303,2004-09-06,6,1,1,37,9,921.0,666.0,954.0,1288.0,480.0,1.0,3.2,,,24.8,40.1,1.2378,1299.2989777683395
2004-09-06 02:00:00,4304,2004-09-06,6,2,1,37,9,854.0,562.0,1106.0,1224.0,400.0,0.6,1.7,,,24.3,42.9,1.2906,1249.0996592561132
2004-09-06 03:00:00,4305,2004-09-06,6,3,1,37,9,826.0,504.0,1250.0,1204.0,385.0,0.5,1.0,,,24.0,45.5,1.3404,1219.0332197520377
2004-09-06 04:00:00,4306,2004-09-06,6,4,1,37,9,828.0,501.0,1281.0,1189.0,385.0,,1.0,,,23.9,47.4,1.3881,1199.0110732506791
2004-09-06 05:00:00,4307,2004-09-06,6,5,1,37,9,892.0,580.0,1076.0,1271.0,516.0,0.4,1.9,,,23.5,49.1,1.3991,1247.0036910835597
2004-09-06 06:00:00,4308,2004-09-06,6,6,1,37,9,954.0,660.0,938.0,1342.0,728.0,0.7,3.1,,,23.7,49.2,1.4195,1310.3345636945198
2004-09-06 07:00:00,4309,2004-09-06,6,7,1,37,9,1120.0,890.0,728.0,1546.0,1035.0,1.8,7.8,,,23.6,49.6,1.4247,1467.44485456484
2004-09-06 08:00:00,4310,2004-09-06,6,8,1,37,9,1096.0,921.0,716.0,1534.0,988.0,1.9,8.5,,,24.3,45.4,1.365,1511.8149515216135
2004-09-06 09:00:00,4311,2004-09-06,6,9,1,37,9,1058.0,898.0,749.0,1470.0,977.0,1.7,8.0,,,26.3,38.3,1.2932,1483.9383171738712
2004-09-06 10:00:00,4312,2004-09-06,6,10,1,37,9,977.0,800.0,843.0,1372.0,778.0,1.3,5.7,,,27.6,34.2,1.2464,1409.3127723912903
2004-09-06 11:00:00,4313,2004-09-06,6,11,1,37,9,977.0,840.0,827.0,1390.0,736.0,1.4,6.6,,,29.2,29.1,1.1586,1396.4375907970968
2004-09-06 12:00:00,4314,2004-09-06,6,12,1,37,9,943.0,777.0,880.0,1333.0,632.0,1.3,5.3,,,29.2,28.6,1.1423,1354.1458635990323
2004-09-06 13:00:00,4315,2004-09-06,6,13,1,37,9,964.0,814.0,850.0,1369.0,689.0,1.4,6.0,,,29.4,28.3,1.1434,1364.0486211996774
2004-09-06 14:00:00,4316,2004-09-06,6,14,1,37,9,953.0,781.0,889.0,1356.0,641.0,1.2,5.4,,,29.8,28.0,1.1558,1358.682873733226
2004-09-06 15:00:00,4317,2004-09-06,6,15,1,37,9,967.0,814.0,854.0,1385.0,703.0,1.3,6.1,,,30.1,26.7,1.1217,1376.227624577742
2004-09-06 16:00:00,4318,2004-09-06,6,16,1,37,9,996.0,843.0,840.0,1394.0,765.0,1.5,6.7,,,30.1,27.2,1.1406,1388.0758748592473
2004-09-06 17:00:00,4319,2004-09-06,6,17,1,37,9,1091.0,1039.0,699.0,1586.0,923.0,2.3,11.7,,,29.6,27.5,1.1229,1520.025291619749
2004-09-06 18:00:00,4320,2004-09-06,6,18,1,37,9,1114.0,1101.0,663.0,1632.0,1057.0,2.6,13.5,,,29.6,27.7,1.1278,1594.675097206583
2004-09-06 19:00:00,4321,2004-09-06,6,19,1,37,9,1133.0,1101.0,647.0,1669.0,1105.0,2.9,13.5,,,28.0,30.1,1.1226,1644.2250324021943
2004-09-06 20:00:00,4322,2004-09-06,6,20,1,37,9,1031.0,921.0,731.0,1490.0,897.0,1.8,8.5,,,26.8,33.8,1.1723,1541.4083441340647
2004-09-06 21:00:00,4323,2004-09-06,6,21,1,37,9,952.0,787.0,856.0,1342.0,723.0,1.3,5.5,,,25.7,35.8,1.16,1408.469448044688
2004-09-06 22:00:00,4324,2004-09-06,6,22,1,37,9,949.0,804.0,835.0,1365.0,740.0,1.3,5.8,,,25.4,35.2,1.1255,1379.489816014896
2004-09-06 23:00:00,4325,2004-09-06,6,23,1,37,9,932.0,752.0,889.0,1310.0,687.0,1.2,4.8,,,25.0,37.3,1.1614,1333.1632720049654
2004-09-07 00:00:00,4326,2004-09-07,7,0,2,37,9,966.0,774.0,859.0,1352.0,644.0,1.2,5.2,,,24.6,40.5,1.2362,1345.721090668322
2004-09-07 01:00:00,4327,2004-09-07,7,1,2,37,9,888.0,653.0,973.0,1272.0,497.0,0.8,3.0,,,24.2,43.8,1.3057,1296.5736968894407
2004-09-07 02:00:00,4328,2004-09-07,7,2,2,37,9,847.0,634.0,1012.0,1258.0,525.0,0.6,2.7,,,24.0,43.7,1.2876,1270.857898963147
2004-09-07 03:00:00,4329,2004-09-07,7,3,2,37,9,856.0,687.0,955.0,1260.0,726.0,0.6,3.6,,,21.9,48.3,1.2522,1263.6192996543823
2004-09-07 04:00:00,4330,2004-09-07,7,4,2,37,9,881.0,735.0,876.0,1308.0,783.0,0.6,4.4,,,22.4,47.2,1.2593,1293.2064332181274
2004-09-07 05:00:00,4331,2004-09-07,7,5,2,37,9,882.0,711.0,936.0,1310.0,741.0,0.7,4.0,,,22.9,46.5,1.2861,1304.4021444060425
2004-09-07 06:00:00,4332,2004-09-07,7,6,2,37,9,1016.0,888.0,776.0,1485.0,1040.0,1.3,7.7,169.0,64.0,23.1,47.0,1.3122,1424.8007148020142
2004-09-07 07:00:00,4333,2004-09-07,7,7,2,37,9,1228.0,1113.0,628.0,1719.0,1324.0,2.5,13.9,231.0,72.0,23.7,46.2,1.3376,1620.9335716006715
2004-09-07 08:00:00,4334,2004-09-07,7,8,2,37,9,1311.0,1350.0,529.0,1957.0,1486.0,3.4,22.0,232.0,73.0,25.8,41.9,1.3688,1844.977857200224
2004-09-07 09:00:00,4335,2004-09-07,7,9,2,37,9,1081.0,983.0,703.0,1546.0,1079.0,2.1,10.2,145.0,64.0,27.3,38.3,1.3669,1645.659285733408
2004-09-07 10:00:00,4336,2004-09-07,7,10,2,37,9,1104.0,993.0,705.0,1539.0,1081.0,2.2,10.4,170.0,74.0,31.0,29.1,1.2885,1574.5530952444694
2004-09-07 11:00:00,4337,2004-09-07,7,11,2,37,9,991.0,898.0,787.0,1412.0,806.0,1.7,8.0,214.0,89.0,31.6,25.5,1.1638,1466.18436508149
2004-09-07 12:00:00,4338,2004-09-07,7,12,2,37,9,1008.0,980.0,755.0,1465.0,825.0,2.1,10.1,,,32.5,21.2,1.0173,1465.3947883604967
2004-09-07 13:00:00,4339,2004-09-07,7,13,2,37,9,986.0,1005.0,752.0,1439.0,907.0,2.2,10.7,,,31.7,20.5,0.9428,1447.7982627868323
2004-09-07 14:00:00,4340,2004-09-07,7,14,2,37,9,948.0,893.0,828.0,1374.0,768.0,1.4,7.9,,,31.5,21.5,0.9768,1398.599420928944
2004-09-07 15:00:00,4341,2004-09-07,7,15,2,37,9,919.0,862.0,851.0,1293.0,697.0,1.4,7.1,,,31.6,20.8,0.9562,1328.1998069763147
2004-09-07 16:00:00,4342,2004-09-07,7,16,2,37,9,958.0,940.0,820.0,1380.0,728.0,1.6,9.0,,,32.4,19.4,0.9279,1362.733268992105
2004-09-07 17:00:00,4343,2004-09-07,7,17,2,37,9,1037.0,1021.0,747.0,1451.0,786.0,2.3,11.2,,,31.7,20.3,0.9336,1421.5777563307017
2004-09-07 18:00:00,4344,2004-09-07,7,18,2,37,9,1120.0,1181.0,653.0,1604.0,1028.0,3.3,16.0,,,31.1,21.0,0.9337,1543.1925854435674
2004-09-07 19:00:00,4345,2004-09-07,7,19,2,37,9,1205.0,1294.0,579.0,1744.0,1317.0,4.1,19.9,,,28.9,25.4,0.9933,1677.0641951478558
2004-09-07 20:00:00,4346,2004-09-07,7,20,2,37,9,1172.0,1159.0,597.0,1653.0,1290.0,3.3,15.3,,,27.4,30.8,1.1112,1661.0213983826186
2004-09-07 21:00:00,4347,2004-09-07,7,21,2,37,9,1088.0,1019.0,668.0,1554.0,1165.0,2.2,11.1,,,26.3,34.1,1.1453,1589.673799460873
2004-09-07 22:00:00,4348,2004-09-07,7,22,2,37,9,1055.0,979.0,694.0,1517.0,1086.0,,10.0,,,25.4,35.2,1.1288,1541.224599820291
2004-09-07 23:00:00,4349,2004-09-07,7,23,2,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 00:00:00,4350,2004-09-08,8,0,3,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 01:00:00,4351,2004-09-08,8,1,3,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 02:00:00,4352,2004-09-08,8,2,3,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 03:00:00,4353,2004-09-08,8,3,3,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 04:00:00,4354,2004-09-08,8,4,3,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 05:00:00,4355,2004-09-08,8,5,3,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 06:00:00,4356,2004-09-08,8,6,3,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 07:00:00,4357,2004-09-08,8,7,3,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 08:00:00,4358,2004-09-08,8,8,3,37,9,,,,,,,,,,,,,1541.224599820291
2004-09-08 09:00:00,4359,2004-09-08,8,9,3,37,9,1297.0,1654.0,848.0,1366.0,1611.0,,34.5,,,22.7,33.0,0.8987,1366.0014837094286
2004-09-08 10:00:00,4360,2004-09-08,8,10,3,37,9,,,,,,,,,,,,,1366.0014837094286
2004-09-08 11:00:00,4361,2004-09-08,8,11,3,37,9,,,,,,,,,,,,,1366.0014837094286
2004-09-08 12:00:00,4362,2004-09-08,8,12,3,37,9,,,,,,,,,,,,,1366.0014837094286
2004-09-08 13:00:00,4363,2004-09-08,8,13,3,37,9,,,,,,,,,,,,,1366.0014837094286
2004-09-08 14:00:00,4364,2004-09-08,8,14,3,37,9,,,,,,,,,,,,,1366.0014837094286
2004-09-08 15:00:00,4365,2004-09-08,8,15,3,37,9,,,,,,,,,,,,,1366.0014837094286
2004-09-08 16:00:00,4366,2004-09-08,8,16,3,37,9,,,,,,,,,,,,,1366.0014837094286
2004-09-08 17:00:00,4367,2004-09-08,8,17,3,37,9,,,,,,3.4,,,,,,,1366.0014837094286
2004-09-08 18:00:00,4368,2004-09-08,8,18,3,37,9,1325.0,1266.0,926.0,1441.0,1543.0,4.0,18.9,477.0,188.0,32.4,19.8,0.9484,1440.996189841937
2004-09-08 19:00:00,4369,2004-09-08,8,19,3,37,9,1383.0,1406.0,824.0,1582.0,1678.0,4.7,24.1,502.0,176.0,29.9,22.3,0.9235,1546.7477042657238
2004-09-08 20:00:00,4370,2004-09-08,8,20,3,37,9,1254.0,1241.0,873.0,1463.0,1431.0,3.8,18.1,420.0,163.0,28.2,24.8,0.936,1488.7687509787563
2004-09-08 21:00:00,4371,2004-09-08,8,21,3,37,9,1221.0,1174.0,874.0,1481.0,1413.0,2.8,15.8,344.0,155.0,26.8,28.9,1.0019,1483.5248507285953
2004-09-08 22:00:00,4372,2004-09-08,8,22,3,37,9,1226.0,1138.0,862.0,1481.0,1419.0,2.6,14.6,307.0,146.0,25.1,32.3,1.0131,1481.8346621075623
2004-09-08 23:00:00,4373,2004-09-08,8,23,3,37,9,1100.0,999.0,984.0,1361.0,1145.0,2.0,10.6,251.0,131.0,25.4,30.5,0.9722,1401.1675775092372
2004-09-09 00:00:00,4374,2004-09-09,9,0,4,37,9,999.0,879.0,1114.0,1261.0,960.0,1.4,7.5,180.0,119.0,24.9,28.3,0.8775,1307.6797831318158
2004-09-09 01:00:00,4375,2004-09-09,9,1,4,37,9,980.0,873.0,1088.0,1258.0,949.0,1.2,7.4,141.0,98.0,23.2,30.5,0.8558,1274.5548794652464
2004-09-09 02:00:00,4376,2004-09-09,9,2,4,37,9,859.0,698.0,1254.0,1157.0,819.0,0.6,3.8,105.0,89.0,22.3,33.6,0.8959,1196.1809784196573
2004-09-09 03:00:00,4377,2004-09-09,9,3,4,37,9,814.0,606.0,1370.0,1131.0,745.0,0.3,2.3,,,23.0,33.0,0.9184,1152.726256971806
2004-09-09 04:00:00,4378,2004-09-09,9,4,4,37,9,806.0,605.0,1366.0,1132.0,725.0,0.2,2.3,74.0,68.0,21.4,35.7,0.8982,1138.9086743312025
2004-09-09 05:00:00,4379,2004-09-09,9,5,4,37,9,813.0,631.0,1327.0,1108.0,710.0,0.4,2.7,91.0,65.0,21.7,33.4,0.8545,1118.302852674185
2004-09-09 06:00:00,4380,2004-09-09,9,6,4,37,9,889.0,760.0,1224.0,1213.0,806.0,0.6,4.9,143.0,81.0,20.3,35.5,0.8342,1181.4343238183717
2004-09-09 07:00:00,4381,2004-09-09,9,7,4,37,9,1200.0,1246.0,798.0,1574.0,1416.0,3.0,18.2,553.0,136.0,19.7,37.5,0.8501,1443.1448293177293
2004-09-09 08:00:00,4382,2004-09-09,9,8,4,37,9,1289.0,1335.0,724.0,1681.0,1521.0,3.2,21.4,542.0,130.0,21.0,35.6,0.8736,1601.7149541558117
2004-09-09 09:00:00,4383,2004-09-09,9,9,4,37,9,1355.0,1333.0,741.0,1691.0,1605.0,3.5,21.3,590.0,157.0,25.0,28.9,0.9025,1661.2383194345584
